키워드,언론사,기사명,날짜,URL
통일뉴스,"'코로나19' 신규 확진 2,087명...백신 1차 접종 3,600만명 넘겨",2021-09-19,http://www.tongilnews.com/news/articleView.html?idxno=203195,해외 백신
뉴스1,SK바사 '코로나 대조백신' 확보 성과…文대통령 백신외교도 한몫,2021.09.04.,https://www.news1.kr/articles/?4424359,해외 백신
광주매일신문,전남 백신 ‘2차 접종’도 50% 넘겨,2021-09-16,http://www.kjdaily.com/article.php?aid=1631708506556294002,해외 백신
머니S,"12~17세 코로나 백신 맞을까… 당국 ""스스로 판단하게 근거 제시할 것""",2021-09-16,http://moneys.mt.co.kr/news/mwView.php?no=2021091417178039977,해외 백신
스포츠동아,"BTS, 해외로?…24일엔 콜드플레이와 컬래버",2021-09-16,https://sports.donga.com/article/all/20210914/109256909/3,해외 백신
뉴시스,"美, ""항공기 승객 백신 접종 의무화 논의 중""",2021-09-16,http://www.newsis.com/view/?id=NISX20210915_0001584880&cID=10101&pID=10100,해외 백신
위키트리,12~17세 백신 접종? 미접종?… 정부가 마침내 입장을 발표했다 (공식),2021-09-15,https://www.wikitree.co.kr/articles/689122,해외 백신
조선비즈,[팀장 칼럼] 글로벌 백신허브와 文대통령의 의지,2021.09.09.,https://biz.chosun.com/opinion/leader_column/2021/09/09/RSCT42574JDJTAZH4UNJFOREFQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,해외 백신
중앙일보,"정부, 12~17세 청소년 백신 접종 추진…4분기 본격화 예상",2021-09-13,https://www.joongang.co.kr/article/25006428,해외 백신
파이낸셜뉴스,"[종합]수도권 역대 최대 확진자, 비중 80% 돌파..백신 접종완료률 40% 넘겨",2021-09-16,http://www.fnnews.com/news/202109150939156706,해외 백신
파이낸셜뉴스,"[종합]수도권 역대 최대 확진자, 비중 80% 돌파..백신 접종완료률 40% 넘겨",2021-09-16,http://www.fnnews.com/news/202109150939156706,해외 백신
서울신문,"“中시노백 백신, 효능 떨어질 수 있지만 아동에게 매우 안전”",2021-09-14,https://www.seoul.co.kr/news/newsView.php?id=20210913500207&wlog_tag3=naver,해외 백신
KBS,코로나19 변이는 진행 중…백신 효과 있을까?,2021-09-13,https://news.kbs.co.kr/news/view.do?ncd=5277967&ref=A,해외 백신
SBS Biz,‘해외서 백신 괜히 맞았네’…해외백신 접종자 역차별 논란,2021.09.10.,https://biz.sbs.co.kr/article_hub/20000030604?division=NAVER,해외 백신
팜뉴스,"인트론바이오, mRNA 백신 플랫폼 기술 미국 특허 출원",2021-09-16,http://www.pharmnews.com/news/articleView.html?idxno=107225,해외 백신
충남일보,청소년 백신 접종 급물살… 반대 여론 '팽팽',2021-09-15,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=623232,해외 백신
머니투데이,"""국민 덕분""…백신 1차접종률 미·일도 앞섰다 '한국의 반전'",2021-09-16,http://news.mt.co.kr/mtview.php?no=2021091418004671904,해외 백신
뉴시스,"방탄소년단, '문화 특사'로 유엔총회 참석...해외 활동 본격화되나",2021-09-16,http://www.newsis.com/view/?id=NISX20210914_0001582547&cID=10601&pID=10600,해외 백신
YTN,"수도권 중고교 곳곳 감염...""청소년은 백신 접종보다 방역 대책을""",2021-09-17,https://www.ytn.co.kr/_ln/0103_202109162201209461,해외 백신
이데일리,"[특징주] 하이브, BTS 해외 활동 재개 기대감에 급등",2021-09-15,http://www.edaily.co.kr/news/newspath.asp?newsid=02197606629180120,해외 백신
머니투데이,"한국엔 아무도 안준다던 '대조백신', 문대통령 나섰더니…",2021.09.04.,http://news.mt.co.kr/mtview.php?no=2021090412125145916,해외 백신
한국경제,백신·무기 예산 깎아 현금 퍼주기인가 [여기는 논설실],2021.09.09.,https://www.hankyung.com/economy/article/202109092775i,해외 백신
YTN,"백혈병·월경 장애, 백신 접종 부작용?...""인과성 없어""",2021.09.02.,https://www.ytn.co.kr/_ln/0103_202109021811336149,해외 백신
주간경향,[우리가 모르는 베트남](15)베트남 향한 ‘백신 선물 공세’의 셈법,2021-09-16,http://weekly.khan.co.kr/khnm.html?mode=view&code=117&artid=202109101502261,해외 백신
이투데이,바이오벤처 3사 mRNA 백신 컨소시엄 출범…대형 제약사 컨소시엄과 다른 점은...,2021-09-16,https://www.etoday.co.kr/news/view/2062691,해외 백신
아주경제,"한국 생산 러시아 백신, 이달 첫 해외 수출?...관련주 이트론, 이아이디, 이화...",2021-09-16,http://www.ajunews.com/view/20210915070003443,해외 백신
머니투데이,"""11월 전 인플루엔자 백신 맞으세요""…코로나 동시 접종 괜찮나?",2021-09-15,http://news.mt.co.kr/mtview.php?no=2021091317044234446,해외 백신
조세금융신문,"여행업계 정상근무 체제 전환...""해외여행 회복 조짐""",2021-09-14,https://www.tfmedia.co.kr/news/article.html?no=112400,해외 백신
한경비즈니스,올해 가기 전 꼭 사야 할 해외 주식 33,2021-09-14,https://magazine.hankyung.com/business/article/202109081361b,해외 백신
이뉴스투데이,"민간 백신 접종루트, 코로나 종식 마중물 되나",2021-09-18,http://www.enewstoday.co.kr/news/articleView.html?idxno=1513099,해외 백신
이뉴스투데이,"민간 백신 접종루트, 코로나 종식 마중물 되나",2021-09-18,http://www.enewstoday.co.kr/news/articleView.html?idxno=1513099,해외 백신
연합뉴스TV,"정부, 해외 백신 지원 검토…""베트남 등 요청""",2021.09.10.,http://www.yonhapnewstv.co.kr/MYH20210910016800038/?did=1825m,해외 백신
이데일리,[포토] 백신접종센터,2021-09-17,http://www.edaily.co.kr/news/newspath.asp?newsid=02174646629180776,해외 백신
YTN,"피지, 1차 백신 접종률 100% 육박...'국경 개방' 눈앞",2021.09.11.,https://www.ytn.co.kr/_ln/0104_202109110229531981,해외 백신
YTN,"내일부터 인플루엔자 백신접종...""올해도 독감 유행 크지 않을 듯""",2021-09-14,https://www.ytn.co.kr/_ln/0103_202109131642356784,해외 백신
데일리팜,국내기업 mRNA백신 개발 가속...2개 컨소시엄 주목,2021-09-16,http://www.dailypharm.com/Users/News/NewsView.html?ID=280293&REFERER=NP,해외 백신
뉴스핌,백신 도입 '숨통'...2차 접종 6주→4주 재조정 가능성,2021.09.10.,http://www.newspim.com/news/view/20210910000951,해외 백신
OBS,"베트남, 백신 접종 외국인에 푸꾸옥섬 개방",2021.09.11.,http://www.obsnews.co.kr/news/articleView.html?idxno=1326172,해외 백신
한국일보,해고·정직... 해외는 백신 접종 거부자에 '불이익' 주는데 우리는?,8면 TOP,https://hankookilbo.com/News/Read/A2021090916440004429?did=NA,해외 백신
서울경제,"9월 14일~10월 13일, 한달간 해외여행 특별여행주의보",2021-09-14,https://www.sedaily.com/NewsView/22RG6OMTT5,해외 백신
시민일보,"용산구, 해외 자매도시 퀴논시에 방역물품 지원",2021-09-18,https://www.siminilbo.co.kr/news/newsview.php?ncode=1065579192714319,해외 백신
더구루,"[K-Biz 리뷰] EMA, 코로나 백신 4개 연내 추가 승인 검토·삼성중공업 中닝보...",2021-09-19,https://www.theguru.co.kr/news/article.html?no=25512,해외 백신
노컷뉴스,"내일부터 어린이·임신부 대상 독감백신 접종…""합병증 위험 높아""",2021-09-14,https://www.nocutnews.co.kr/news/5624008,해외 백신
이데일리,[포토] 백신 접종 모니터링,2021-09-17,http://www.edaily.co.kr/news/newspath.asp?newsid=02135286629180776,해외 백신
핀포인트뉴스,"지엘라파, 스푸트니크 수출 초읽기…중남미 백신 '단비'될까",2021-09-16,http://www.pinpointnews.co.kr/view.php?ud=202109150718208098cd1e7f0bdf_45,해외 백신
헤럴드경제,SK바사. 백신 3상 임상 ‘청신호’…723명 참여 의사 ‘목표치 초과’,2021-09-16,http://news.heraldcorp.com/view.php?ud=20210915000933,해외 백신
뉴시스,러시아 백신 생산준비 막바지…국내 도입은 '글쎄',2021.09.02.,http://www.newsis.com/view/?id=NISX20210901_0001568882&cID=10434&pID=13100,해외 백신
매경이코노미,러시아 백신 수출 임박에 관련주 강세…이트론·프레스티지바이오파마 동반 상...,2021-09-16,http://news.mk.co.kr/v2/economy/view.php?year=2021&no=890476,해외 백신
아시아경제,"광주 붕괴참사 직후 해외도피 문흥식, 공항서 체포…방역복 입고 압송(종합)",2021.09.11.,https://view.asiae.co.kr/article/2021091120141819451,해외 백신
노컷뉴스,"임신부 코로나19 백신 맞아야할까…전문가 ""접종 권고해야""",2021-09-15,https://www.nocutnews.co.kr/news/5624985,해외 백신
매경이코노미,러시아 백신 수출 임박에 관련주 강세…이트론·프레스티지바이오파마 동반 상...,2021-09-16,http://news.mk.co.kr/v2/economy/view.php?year=2021&no=890476,해외 백신
아시아경제,"광주 붕괴참사 직후 해외도피 문흥식, 공항서 체포…방역복 입고 압송(종합)",2021.09.11.,https://view.asiae.co.kr/article/2021091120141819451,해외 백신
노컷뉴스,"임신부 코로나19 백신 맞아야할까…전문가 ""접종 권고해야""",2021-09-15,https://www.nocutnews.co.kr/news/5624985,해외 백신
한국경제TV,`문화특사` 임명된 BTS…해외 활동 재개할까 [박해린의 뉴스&마켓],2021-09-15,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202109140130&t=NNv,해외 백신
한국경제,"""백신 맞고 하혈"" 잇단 호소…당국 ""신고 18건, 인과성 미확인""",2021.09.02.,https://www.hankyung.com/society/article/2021090276017,해외 백신
파이낸셜뉴스,"한국, 해외건설 매출 '빅5' 재진입",22면 1단,http://www.fnnews.com/news/202109121813514408,해외 백신
이데일리,[포토] 백신 접종후 모니터링,2021-09-17,http://www.edaily.co.kr/news/newspath.asp?newsid=02132006629180776,해외 백신
머니투데이,"정부 ""백신 접종 완료시, 델타 변이 70% 예방""",2021-09-14,http://news.mt.co.kr/mtview.php?no=2021091311275127969,해외 백신
SBS Biz,SK바사 코로나 백신 국내 임상3상 ‘청신호’…모집인원 마감 유력,2021-09-16,https://biz.sbs.co.kr/article_hub/20000031130?division=NAVER,해외 백신
파이낸셜뉴스,[종합] 코로나 신규 확진자 1497명·수도권 비중 75.7%...백신 접종완료률 39...,2021-09-15,http://www.fnnews.com/news/202109140943118265,해외 백신
이데일리,[포토] 백신접종 문진표 접수,2021-09-17,http://www.edaily.co.kr/news/newspath.asp?newsid=02148406629180776,해외 백신
머니투데이,"정부 ""백신 접종 완료시, 델타 변이 70% 예방""",2021-09-14,http://news.mt.co.kr/mtview.php?no=2021091311275127969,해외 백신
SBS Biz,SK바사 코로나 백신 국내 임상3상 ‘청신호’…모집인원 마감 유력,2021-09-16,https://biz.sbs.co.kr/article_hub/20000031130?division=NAVER,해외 백신
파이낸셜뉴스,[종합] 코로나 신규 확진자 1497명·수도권 비중 75.7%...백신 접종완료률 39...,2021-09-15,http://www.fnnews.com/news/202109140943118265,해외 백신
서울파이낸스,위드마스크에 감염병 감소세···독감백신 필수일까,2021-09-16,http://www.seoulfn.com/news/articleView.html?idxno=432115,해외 백신
한국경제,백신 접종 늘자…코로나 후 첫 유럽 패키지 여행 떠난다,A19면 1단,https://www.hankyung.com/society/article/2021091075751,해외 백신
스포츠한국,코로나 신규 확진 1497명…백신 1차 접종률 66.2%,2021-09-15,https://sports.hankooki.com/lpage/economy/202109/sp20210914094702136980.htm?s_ref=nv,해외 백신
KBS,경남 코로나19 신규 확진 28명…1차 이상 백신 접종 67.7%,2021-09-16,https://news.kbs.co.kr/news/view.do?ncd=5281191&ref=A,해외 백신
한국일보,"연말엔 해외여행 부활?… 하나투어, 10월부터 전 직원 정상 근무",2021-09-14,https://hankookilbo.com/News/Read/A2021091315170002413?did=NA,해외 백신
중도일보,[코로나19] 대전 17일 하루 44명 확진… 146만 대전시민 중 백신 접종 완료자...,2021-09-19,http://www.joongdo.co.kr/web/view.php?key=20210918010003845,해외 백신
KBS,경남 코로나19 신규 확진 28명…1차 이상 백신 접종 67.7%,2021-09-16,https://news.kbs.co.kr/news/view.do?ncd=5281191&ref=A,해외 백신
한국일보,"연말엔 해외여행 부활?… 하나투어, 10월부터 전 직원 정상 근무",2021-09-14,https://hankookilbo.com/News/Read/A2021091315170002413?did=NA,해외 백신
중도일보,[코로나19] 대전 17일 하루 44명 확진… 146만 대전시민 중 백신 접종 완료자...,2021-09-19,http://www.joongdo.co.kr/web/view.php?key=20210918010003845,해외 백신
아이뉴스24,"코로나 백신 접종후 백혈병 발병?…정부, ""근거 없다""",2021.09.02.,http://www.inews24.com/view/1401434,해외 백신
부산일보,"정부, 해외 백신 지원여부 검토 중…""베트남 등 여러 국가 요청""",2021.09.10.,http://www.busan.com/view/busan/view.php?code=2021091015031645916,해외 백신
시사뉴스,모더나 87만회분 국내 도입...한달간 백신 932만9000회분,2021-09-18,https://www.sisa-news.com/news/article.html?no=172181,해외 백신
핀포인트뉴스,"이트론, 주가 폭등…지엘라파, 러시아 백신 수출 소식 전해져",2021-09-16,http://www.pinpointnews.co.kr/view.php?ud=202109150905348399cd1e7f0bdf_45,해외 백신
YTN,"[황출새] ""12살 초등학생에 백신 오접종한 병원 해명, 덩치가 커서... 外""",2021-09-16,https://www.ytn.co.kr/_ln/0103_202109150751135982,해외 백신
머니투데이,"쿠바, 자체 개발 코로나 백신 2세 이상 아동에 접종…세계 첫 시도",2021-09-14,http://news.mt.co.kr/mtview.php?no=2021091315284437318,해외 백신
세계일보,"정부, 모더나 측에 삼성바이오 위탁생산 백신 국내 '선공급' 의견 전달",2021-09-16,http://www.segye.com/content/html/2021/09/15/20210915513009.html?OutUrl=naver,해외 백신
세계일보,"정부, 모더나 측에 삼성바이오 위탁생산 백신 국내 '선공급' 의견 전달",2021-09-16,http://www.segye.com/content/html/2021/09/15/20210915513009.html?OutUrl=naver,해외 백신
이데일리,[포토] 영등포아트홀 백신접종센터,2021-09-17,http://www.edaily.co.kr/news/newspath.asp?newsid=02171366629180776,해외 백신
머니투데이,"당국 ""백신 맞고 단기간 백혈병 불가능…부정출혈도 인과성 없다""",2021.09.02.,http://news.mt.co.kr/mtview.php?no=2021090214400064130,해외 백신
글로벌경제,"베트남, 내달 백신접종 해외 관광객에 푸꾸옥섬 재개방하기로",2021.09.11.,http://www.getnews.co.kr/news/articleView.html?idxno=549980,해외 백신
이데일리,[주목! e기술] 코로나19 백신 개발 현황,2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01403846629179136,해외 백신
업다운뉴스,28일만에 백신 1차 접종률 50%→70%…선진국보다 빠른 속도,2021-09-18,http://www.updownnews.co.kr/news/articleView.html?idxno=235828,해외 백신
아이뉴스24,"靑 ""문 대통령, SK바이오 3상 '대조백신' 확보 직접 나섰다""",2021.09.04.,http://www.inews24.com/view/1401839,해외 백신
경향신문,백신 접종 완료자 내주 첫 유럽여행 떠난다,2021.09.10.,http://biz.khan.co.kr/khan_art_view.html?artid=202109101038001&code=920100,해외 백신
한국일보,"[단독] ""한국 가서 맞겠다""... 中 백신 기피하는 주중 외교관들",5면 1단,https://hankookilbo.com/News/Read/A2021090810160001661?did=NA,해외 백신
뉴스1,[특징주] 하이브 6거래일만에 반등…해외 활동 재개 기대감,2021-09-15,https://www.news1.kr/articles/?4433836,해외 백신
뉴스1,[특징주] 하이브 6거래일만에 반등…해외 활동 재개 기대감,2021-09-15,https://www.news1.kr/articles/?4433836,해외 백신
뉴스1,국민 4명 중 1명 백신에 부정적…위드 코로나 최대 복병,2021.09.07.,https://www.news1.kr/articles/?4426952,해외 백신
데일리메디,"바이오벤처, mRNA백신 생산 협력···""감염병 선제대응""",2021-09-16,http://www.dailymedi.com/detail.php?number=874283&thread=22r05,해외 백신
농업경제신문,"한국 스푸트니크V 백신 1000만도즈 해외수출 출항한다?...""백신 공급 부족 한...",2021-09-16,http://www.thekpm.com/view.php?ud=20210915060930527342ef4e12e4_17,해외 백신
헤럴드경제,백신 접종 속도내자...항공·레저株 ‘들썩’,16면 TOP,http://news.heraldcorp.com/view.php?ud=20210915000765,해외 백신
이투데이,"바이오벤처 3사, mRNA 백신 컨소시엄 구성…""내년 상반기 제품화 목표""",2021-09-14,https://www.etoday.co.kr/news/view/2061917,해외 백신
프레시안,코로나 백신 접종 완료자 비중 40% 돌파 코앞...1차 접종률은 66%,2021-09-15,https://www.pressian.com/pages/articles/2021091410115106390?utm_source=naver&utm_medium=search,해외 백신
시사뉴스,화이자 백신 130만여회분 인천공항 도착,2021-09-16,https://www.sisa-news.com/news/article.html?no=171837,해외 백신
매일경제,"""얼마나 해외여행 가고 싶으면""…5일 의무 호텔콕, 7박8일 사이판여행 나흘새...",2021-09-15,http://news.mk.co.kr/newsRead.php?no=888213&year=2021,해외 백신
뉴시스,"靑 ""문 대통령, SK바이오 3상 '대조백신' 확보 직접 나서""",2021.09.04.,http://www.newsis.com/view/?id=NISX20210904_0001572113&cID=10301&pID=10300,해외 백신
쿠키뉴스,지방 노숙인 백신 접종률 ‘0%’… 지역격차 극심,2021-09-17,http://www.kukinews.com/newsView/kuk202109160102,해외 백신
뉴스토마토,신규확진 다시 2000명대…국내발생 1973명·해외유입 35명(종합),2021-09-18,http://www.newstomato.com/ReadNews.aspx?no=1074786&inflow=N,해외 백신
한국일보,"""코로나 백신 접종, 급성 백혈병과 무관"" 진화 나선 방역당국",2면 1단,https://hankookilbo.com/News/Read/A2021090215510002331?did=NA,해외 백신
e대한경제,12∼17세 코로나19 백신 접종… 정부 “이달중 세부계획 발표”,2021-09-14,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109131554570490525,해외 백신
KBS,"코로나19 신규 확진 1,433명…백신 1차 접종 64.6%",2021-09-14,https://news.kbs.co.kr/news/view.do?ncd=5278602&ref=A,해외 백신
국민일보,백신 맞고 ‘하혈’ 호소 잇따라…“시트 적실 정도”,2021.09.01.,http://news.kmib.co.kr/article/view.asp?arcid=0016225628&code=61121111&cp=nv,해외 백신
뉴스1,모든 바이러스·변이 잡는 '슈퍼 백신' 개발 어디까지 왔나,2021.09.11.,https://www.news1.kr/articles/?4431180,해외 백신
시사매거진,[특징주] 이트론 6% 상승 'GL라파 스푸트니크 라이트 해외 수출 승인 예정',2021-09-16,http://www.sisamagazine.co.kr/news/articleView.html?idxno=401653,해외 백신
약업신문,"아이진, 국내개발 'mRNA 코로나19 예방백신' 임상 투여 개시",2021-09-15,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=261154,해외 백신
노컷뉴스,우리 아이 백신접종 고민…미국과 영국은 어떻게?,2021-09-16,https://www.nocutnews.co.kr/news/5625334,해외 백신
노컷뉴스,우리 아이 백신접종 고민…미국과 영국은 어떻게?,2021-09-16,https://www.nocutnews.co.kr/news/5625334,해외 백신
글로벌경제,"두산모빌리티, 수소드론 활용 '백신 배송' 등 해외 공적개발원조 사업 발굴",2021.09.09.,http://www.getnews.co.kr/news/articleView.html?idxno=549560,해외 백신
뉴스1,코로나19 백신 플랫폼 세대교체에도 '불활화 백신' 주목받는 이유,2021-09-16,https://www.news1.kr/articles/?4434777,해외 백신
파이낸셜뉴스,"전남도, 백신 접종률 70% 전국 첫 달성",2021.09.10.,http://www.fnnews.com/news/202109101711202099,해외 백신
아시아경제,"""코로나19 이후 아시아 지역 백신 허브로 거듭나기 위한 전략 마련해야""",2021-09-14,https://view.asiae.co.kr/article/2021091316345801357,해외 백신
아시아경제,"""불안해서 어떻게 맞죠"" 급성백혈병까지…'백신 접종 불안감' 호소",2021.09.02.,https://view.asiae.co.kr/article/2021090115052691647,해외 백신
머니투데이,"하이브, 엿새만에 7% 반등 성공…""해외활동 기대감↑""",27면 1단,http://news.mt.co.kr/mtview.php?no=2021091415332216171,해외 백신
더팩트,"정몽구 명예회장, '정몽구 백신혁신센터' 설립에 사재 '100억' 기부",2021.08.31.,http://news.tf.co.kr/read/economy/1885095.htm,해외 백신
부산일보,"정부 ""백신 접종 후 월경장애 신고 18건…확인된 인과성 없어""",2021.09.02.,http://www.busan.com/view/busan/view.php?code=2021090215281525424,해외 백신
조선에듀,"소아·청소년 백신 접종 이뤄지나…""빠른 시일 내 발표""",2021-09-14,http://edu.chosun.com/site/data/html_dir/2021/09/13/2021091300982.html,해외 백신
부산일보,"'백신접종 후 백혈병' 진단, 연관 있을까?…정부 ""오늘 학계 의견 발표""",2021.09.02.,http://www.busan.com/view/busan/view.php?code=2021090209264842349,해외 백신
조선비즈,"“코로나 극복에 힘 되길”… 정몽구, 고려대 백신혁신센터에 100억원 기부",2021.08.31.,https://biz.chosun.com/industry/car/2021/08/31/5B7E6GSFFNGKXAEH3TC6PCDVMM/?utm_source=naver&utm_medium=original&utm_campaign=biz,해외 백신
헤럴드경제,백신 맞고 월경이상 사례 잇따라…“인과관계 조사”,2021.09.01.,http://news.heraldcorp.com/view.php?ud=20210901000939,해외 백신
서울경제,"[국정농담] 백신 맞아도 '위드 마스크', 언제까지 지원금 주려나",2021.09.11.,https://www.sedaily.com/NewsView/22RFBBY799,해외 백신
MBN,"""백신 맞고 몸에 항체 생겼는지 궁금해""…중화항체 Q&A",2021.09.11.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4594484,해외 백신
YTN,"""백신 완료자 17일 유럽여행 출발""...코로나19 사태 이후 처음",2021.09.10.,https://www.ytn.co.kr/_ln/0102_202109102154330087,해외 백신
쿠키뉴스,"대구 27명, 경북 22명 확진…경북 1차 백신 접종 70% ‘코앞’(종합)",2021-09-16,http://www.kukinews.com/newsView/kuk202109150054,해외 백신
약업신문,"한국바이오의약품협회 ""민관협력이 글로벌 백신 허브 만든다""",2021-09-18,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=261251,해외 백신
KBS,"수도권 확산세 속 ‘신규 확진 1,892명’…백신 1차 접종률 62.6%",2021.09.10.,https://news.kbs.co.kr/news/view.do?ncd=5277179&ref=A,해외 백신
팍스넷뉴스,'백신 생산기지' 된 韓…얀센·인도 백신도 생산?,2021-09-14,https://www.paxnetnews.com/articles/78467,해외 백신
