키워드,언론사,기사명,날짜,URL
국민일보,"충남 교계 ""안희정 지사 '인권조례' 입장 표명 약속 불이행""",2017.02.18.,http://news.kmib.co.kr/article/view.asp?arcid=0011275684&code=61221111&cp=nv,학부모 인권보호연대
미디어펜,학생인권·학교자치조례…백년대계 망치는 좌파교육감들,2015.07.09.,http://www.mediapen.com/news/articleView.html?idxno=82990,학부모 인권보호연대
노컷뉴스,"""74%는 근로계약서 없어"" 여수서 청소년노동인권 조례 제정 추진",2016.06.24.,http://www.nocutnews.co.kr/news/4612810,학부모 인권보호연대
아시아투데이,“장애학생 인권보호와 특수교원의 교권보호도 필요”,2013.12.17.,http://www.asiatoday.co.kr/news/view.asp?seq=910258,학부모 인권보호연대
시사IN,"[나는 분노한다] 촛불혁명 이후, 대중의 분노는 어디서 왔나",2021.09.13.,https://www.sisain.co.kr/news/articleView.html?idxno=45506,학부모 인권보호연대
중도일보,대전지역 교육단체들 ‘대전학생인권조례’제정 촉구,2016.10.20.,http://www.joongdo.co.kr/jsp/article/article_view.jsp?pq=201610202126,학부모 인권보호연대
크리스천투데이,"“이성호 신임 인권위원장, 동성애 조장하지 말라”",2015.08.16.,http://www.christiantoday.co.kr/view.htm?id=285270,학부모 인권보호연대
경남도민일보,조례 만드는 의원님은 그 내용 다 이해하나요?,2021.08.26.,http://www.idomin.com/news/articleView.html?idxno=770838,학부모 인권보호연대
인천일보,"고양교육지원청 상설모니터단, 장애학생 인권보호'팔 걷는다'",2012.04.22.,http://news.itimes.co.kr/news/articleView.html?idxno=455873,학부모 인권보호연대
한겨레,학생인권 보호 외국선 이렇게,2004.01.26.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=028&aid=0000042389,학부모 인권보호연대
뉴스포스트,[셰어런팅 주의보] SNS에 24시간 '자녀 일상' 중계하는 나라,2021.08.18.,http://www.newspost.kr/news/articleView.html?idxno=94159,학부모 인권보호연대
로이슈,민주사법연석회의 “최후 인권보루 대법원의 대법관 뽑는 절차 투명화”,2015.07.01.,http://www.lawissue.co.kr/news/articleView.html?idxno=22348,학부모 인권보호연대
미디어펜,이념의 도구·인권의 적이 된 '학생인권조례',2015.08.13.,http://www.mediapen.com/news/articleView.html?idxno=87795,학부모 인권보호연대
오마이뉴스,장애인은 접근 금지? 장애인 인권 없는 인권센터,2015.11.16.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002160471,학부모 인권보호연대
연합뉴스,"전교조, 학생인권ㆍ권리보호 강화(종합)",2006.08.30.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001397269,학부모 인권보호연대
전북일보,학교 운동부 폭력 엄정하게 대응해야,2021.08.10.,http://www.jjan.kr/news/articleView.html?idxno=2114564,학부모 인권보호연대
브레이크뉴스,“北주민 살려내는 북한 인권법 제정하라!”,2014.02.10.,http://www.breaknews.com/sub_read.html?uid=304313&section=sc2,학부모 인권보호연대
경남도민일보,점차 커지는 학생인권조례 재추진 목소리,2014.11.12.,http://www.idomin.com/?mod=news&act=articleView&idxno=465014,학부모 인권보호연대
크리스천투데이,“학생인권조례 아닌 ‘학교붕괴조례’… 재의 대환영”,2012.01.12.,http://www.christiantoday.co.kr/view.htm?id=252946,학부모 인권보호연대
중부매일,"제천 금장학원 학부모, 3자 개입 중단 촉구",2015.08.03.,http://www.jbnews.com/news/articleView.html?idxno=675780,학부모 인권보호연대
뉴스1,"전북 교육NGO ""학생인권조례 찬성 도의원들 두고보자""",2013.06.26.,http://news1.kr/articles/1192378,학부모 인권보호연대
뉴스1,"원주지역 13개 단체, 강원인권사무소 유치추진위 '출범'",2014.05.13.,http://news1.kr/articles/1672218,학부모 인권보호연대
프라임경제,[브리핑 예산] 우수종돈 구입 지원으로 상업용 듀록돼지 육종 개량 성공,2021.07.30.,http://www.newsprime.co.kr/news/article.html?no=549944,학부모 인권보호연대
뉴시스,"강원 시민단체, 학교인권조례 동성애 조장 폐지 촉구",2013.02.05.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0004965383,학부모 인권보호연대
뉴스1,끊임없는 체육계 잡음…'스포츠 인권' 전문 강사 만든다,2014.08.04.,http://news1.kr/articles/?1798961,학부모 인권보호연대
금강일보,"예산군성폭력상담소 ""피해자의 건강한 사회 복귀를 지원합니다""",2021.07.29.,http://www.ggilbo.com/news/articleView.html?idxno=861025,학부모 인권보호연대
전남일보,광주 특수교육 대상자 늘지만 교육 인프라 '제자리',2021.08.03.,https://www.jnilbo.com/view/media/view?code=2021080210285925170,학부모 인권보호연대
여수넷통뉴스,[특별인터뷰⑲] 2021장석웅 전남교육감에게 듣는다!,2021.07.14.,http://www.netongs.com/news/articleView.html?idxno=302741,학부모 인권보호연대
충남일보,"예산군성폭력상담소, 피해자 사회 복귀 지원",2021.07.29.,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=615603,학부모 인권보호연대
전남일보,광주 특수교육 대상자 늘지만 교육 인프라 '제자리',2021.08.03.,https://www.jnilbo.com/view/media/view?code=2021080210285925170,학부모 인권보호연대
여수넷통뉴스,[특별인터뷰⑲] 2021장석웅 전남교육감에게 듣는다!,2021.07.14.,http://www.netongs.com/news/articleView.html?idxno=302741,학부모 인권보호연대
헤럴드POP,"“서울시의회, 이달 중순 상정 학생인권조례안 부결해야”",2011.12.08.,http://biz.heraldm.com/common/redirect.jsp?category_id=010109010000&news_id=20111208000169,학부모 인권보호연대
뉴스메이커,"순천교육지원청, 2021 공감 통합교육 교원 연수",2021.07.18.,http://www.newsmaker.or.kr/news/articleView.html?idxno=119881,학부모 인권보호연대
뉴스1,"""전북도 의회·민주당 전북도당은 학생인권조례 제정에 적극 나서라!""",2013.02.25.,http://news1.kr/articles/1024182,학부모 인권보호연대
NSP통신,"순천교육지원청, 2021. 공감 통합교육 교원 연수 실시",2021.07.16.,http://www.nspna.com/news/?mode=view&newsid=515221,학부모 인권보호연대
스카이데일리,“대한민국 미래 위해 교육이 바로 서야 해요”,2021.07.08.,http://www.skyedaily.com/news/news_view.html?ID=135739,학부모 인권보호연대
코나스,“학생인권조례 즉각 폐기하라!”,2012.01.18.,http://www.konas.net/article/article.asp?idx=27597,학부모 인권보호연대
베이비뉴스,"""장애학생 학급인원 유치원부터 고등학교까지 1명씩 감축해야""",2021.06.29.,https://www.ibabynews.com/news/articleView.html?idxno=96151,학부모 인권보호연대
한겨레,"김상곤 “진보교육감들, 학생·학부모·교사 공동체 활성화 힘써야”",A10면 TOP,http://www.hani.co.kr/arti/society/schooling/645250.html,학부모 인권보호연대
한국기독공보,"학생인권조례, 기독교정신과 배치 독소조항 있다",2013.12.30.,http://www.pckworld.com/news/articleView.html?idxno=62764,학부모 인권보호연대
연합뉴스,교육계 학생인권조례 논쟁 불붙나,2010.07.06.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=001&aid=0003367732,학부모 인권보호연대
연합뉴스,학생인권조례 '재의요구'에 찬반 갈등 격화,2012.01.08.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005457817,학부모 인권보호연대
한국교육신문,"서울학생인권조례 공포 1년, 무엇을 남겼나",2013.01.31.,http://www.hangyo.com/APP/news/article.asp?idx=41286,학부모 인권보호연대
노컷뉴스,"시민단체 ""경남교육청, 학생인권조례 제정하라""",2010.07.19.,http://www.cbs.co.kr/nocut/Show.asp?IDX=1530416,학부모 인권보호연대
연합뉴스,교총 등 학생인권조례 부결 촉구 청원서 제출,2011.12.13.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005416232,학부모 인권보호연대
뉴시스,의정부 송민학교에서 장애학생 인권교육강사 연수,2013.08.09.,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20130809_0012279608&cID=10817&pID=10800,학부모 인권보호연대
충청일보,학생인권조례 제정 '진통',2011.05.20.,http://n.ccdailynews.com/sub_read.html?uid=213694&section=sc3,학부모 인권보호연대
기호일보,특수학생 인권·교권 보호망 '구멍',2013.12.16.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=540208,학부모 인권보호연대
BBS NEWS,서울 영등포장애인복지관 오늘 영화 '학교가는 길' 특별상영회,2021.07.01.,https://news.bbsi.co.kr/news/articleView.html?idxno=3036899,학부모 인권보호연대
경상일보,"[노옥희 울산시교육감 취임 3주년 인터뷰]""울산 첫 진보교육감…교육복지·청...",2021.06.29.,http://www.ksilbo.co.kr/news/articleView.html?idxno=905151,학부모 인권보호연대
뉴시스,[교육소식] 대전시교육청 'ON 세상 안전! 고등학교 안전교육' 발행 등,2021.06.21.,http://www.newsis.com/view/?id=NISX20210621_0001483065&cID=10807&pID=10800,학부모 인권보호연대
데일리안,"문 잠근 전교조, 씁쓸한 학부모",2007.06.05.,http://www.dailian.co.kr/news/n_view.html?id=69670,학부모 인권보호연대
한국교육신문,양심에 따른 교육이 ‘처벌 대상’ 된다니…,2021.06.24.,http://www.hangyo.com/news/article.html?no=94100,학부모 인권보호연대
오마이뉴스,"""공수처, '조희연'보다 '검사 특별채용' 수사가 먼저""",2021.06.21.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002752995&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,학부모 인권보호연대
한겨레,경남 학생인권 조례 대신 헌장?,2012.06.08.,http://www.hani.co.kr/arti/society/area/536726.html,학부모 인권보호연대
아시아경제,"서울학생인권조례, 내년 3월부터 시행 예정",2011.12.12.,http://www.asiae.co.kr/news/view.htm?idxno=2011121209401530315,학부모 인권보호연대
오마이뉴스,'인권도시 진주 발전 걸림돌'에 MBC 이사회 선정,2010.12.06.,http://www.ohmynews.com/NWS_Web/view/at_pg.aspx?CNTN_CD=A0001488570,학부모 인권보호연대
코나스,‘샤이오’ 인권포럼을 아시나요?,2011.11.09.,http://www.konas.net/article/article.asp?idx=27035,학부모 인권보호연대
충청일보,충주장애인차별철폐연대 출범,2013.03.27.,http://www.ccdailynews.com/sub_read.html?uid=325247&section=sc6,학부모 인권보호연대
파이낸셜뉴스,"김상곤 경기도 교육감 ""국가·인종·종교 뛰어넘는 학생인권의 기준 마련돼야...",26면 2단,http://www.fnnews.com/view?ra=Sent1201m_01A&corp=fnnews&arcid=201203180100139480007879&cDateYear=2012&cDateMonth=03&cDateDay=18&,학부모 인권보호연대
경향신문,학생인권조례에 간접체벌 첫 허용,13면 3단,http://www.khan.co.kr/kh_news/art_view.html?artid=201202092148565&code=940401,학부모 인권보호연대
뉴시스,'학생인권조례' 총선주자는?…찬·반 2대 11,2012.01.30.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=003&aid=0004314316,학부모 인권보호연대
크리스천투데이,[교회언론회 논평] 서울시 학생인권조례 통과의 문제점,2011.12.21.,http://www.christiantoday.co.kr/view.htm?id=252430,학부모 인권보호연대
뉴시스,"강원교육연대, 학생배제 여론조사 인권위 진정",2006.06.05.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000095503,학부모 인권보호연대
디지털타임스,인권침해 매도 억울,2005.07.07.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=029&aid=0000108413,학부모 인권보호연대
프레시안,"""수업 중 학생 불러내 조사한 경찰, 인권 침해""",2008.07.04.,http://www.pressian.com/scripts/section/article.asp?article_num=60080704112836,학부모 인권보호연대
뉴데일리,[박원순 서울시 9년 ⑧] 좌파 시장 + 좌파 교육감 '짝짜꿍' 7년… 학교를 투쟁...,2021.05.07.,http://www.newdaily.co.kr/site/data/html/2021/05/07/2021050700145.html,학부모 인권보호연대
연합뉴스,`세계인권의 날' 기념식 개최(종합2보),2006.12.08.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001491014,학부모 인권보호연대
한겨레,"이른 아침, 서울시교육청에 수십 개의 ‘근조 화환’이 도착했다",12면 -1단,http://www.hani.co.kr/arti/society/schooling/989949.html,학부모 인권보호연대
강원도민일보,"강원도내 고등학생 40% ""여전히 복장 자유 없다""",2021.04.15.,http://www.kado.net/news/articleView.html?idxno=1069341,학부모 인권보호연대
오마이뉴스,"""퍼주기라고 반대하던 그 무상급식, 지금 세계의 자랑""",2021.04.02.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002732117&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,학부모 인권보호연대
기호일보,[교육의 미래를 말한다] 조은옥 경기도교육청 교육과정국장,2021.03.28.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=918401,학부모 인권보호연대
오피니언뉴스,"[채진원 칼럼] '학폭'을 키운 국가주의적 스포츠정책, 시민중심으로 바꾸자",2021.03.07.,http://www.opinionnews.co.kr/news/articleView.html?idxno=47300,학부모 인권보호연대
시사매거진,제주시민사회단체 이상민 국회의원 발의 평등법 제정 중단 촉구,2021.02.17.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=346132,학부모 인권보호연대
뉴스포스트,20대는 학교폭력을 기억한다…'눈감았던 어른'이 되지 않기 위해,2021.03.03.,http://www.newspost.kr/news/articleView.html?idxno=92394,학부모 인권보호연대
베이비뉴스,정부가 발표한 아동학대 대응체계 대책… 문제점은?,2021.01.23.,https://www.ibabynews.com/news/articleView.html?idxno=92172,학부모 인권보호연대
한국교육신문,“만 3세에 동성애 옹호 교육이라니요”,2021.01.14.,http://www.hangyo.com/news/article.html?no=93045,학부모 인권보호연대
프레시안,[신년 인터뷰] 최교진 세종시교육감 “지도력과 협력하는 능력 갖춘 사람으...,2021.02.02.,https://www.pressian.com/pages/articles/2021020200413775584?utm_source=naver&utm_medium=search,학부모 인권보호연대
불교공뉴스,김지철 충남교육감 2021 신년 기자회견,2021.01.12.,http://www.bzeronews.com/news/articleView.html?idxno=465947,학부모 인권보호연대
한국교육신문,"“팩트 교육조차 교육청 조사, 심각한 교권침해”",2021.01.19.,http://www.hangyo.com/news/article.html?no=93067,학부모 인권보호연대
중도일보,"[신년인터뷰] 최교진 세종시교육감 ""코로나19에 학교 혁신 미래 봤다""",2021.01.10.,http://www.joongdo.co.kr/web/view.php?key=20210110010002813,학부모 인권보호연대
중부매일,[신년 인터뷰] 최교진 세종시교육감,2021.01.21.,http://www.jbnews.com/news/articleView.html?idxno=1321587,학부모 인권보호연대
리버티코리아포스트,"'행동하는프로라이프', 태아생명 존중 대장정에 적극적인 동참 호소",2020.12.04.,http://www.lkp.news/news/article.html?no=11419,학부모 인권보호연대
아시아투데이,"[신년 인터뷰] 최교진 세종교육감 ""배움은 잠시라도 멈추지 않겠다""",2021.01.05.,https://www.asiatoday.co.kr/view.php?key=20210105010001831,학부모 인권보호연대
브릿지경제,함평교육지원청 ‘교권보호책임관 및 담당자 교권보호 연수’ 개최,2020.10.28.,http://www.viva100.com/main/view.php?key=20201028010005801,학부모 인권보호연대
국제뉴스,"[신년 인터뷰] 최교진교육감 ""배움은 잠시라도 멈추지 않아야 한다""",2021.01.09.,http://www.gukjenews.com/news/articleView.html?idxno=2140901,학부모 인권보호연대
뉴시스,"[신년인터뷰]최교진 세종시교육감 ""특색있는 교육 현장 변화 끌어낼 것""",2020.12.30.,http://www.newsis.com/view/?id=NISX20201229_0001287540&cID=10818&pID=10800,학부모 인권보호연대
대경일보,"""혼수상태 장애학생 가해교사 감싸기 급급""",2020.12.03.,http://www.dkilbo.com/news/articleView.html?idxno=318791,학부모 인권보호연대
에이블뉴스,특수교육법 13년만에 전부개정 쏟아진 의견,2020.11.12.,http://www.ablenews.co.kr/News/NewsContent.aspx?CategoryCode=0014&NewsCode=001420201112155159503027,학부모 인권보호연대
전남일보,"""우리도 선생님""… 어린이집 교사의 눈물",2020.10.29.,https://www.jnilbo.com/view/media/view?code=2020102817363926167,학부모 인권보호연대
노컷뉴스,대구시교육청 국감…유해 나노 마스크 필터 구매 논란,2020.10.19.,https://www.nocutnews.co.kr/news/5431282,학부모 인권보호연대
크리스천투데이,“자국민 손발 묶고 외국인 특혜 주는 부동산 법령 개정하라”,2020.08.17.,https://www.christiantoday.co.kr/news/333819,학부모 인권보호연대
오마이뉴스,"울산교육청·시의회, 민주시민교육 조례 재점화",2020.09.17.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002676948&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,학부모 인권보호연대
뉴스핌,"창녕군, 불법촬영 카메라 점검단 구성",2020.08.24.,http://www.newspim.com/news/view/20200824000787,학부모 인권보호연대
크리스천투데이,"[전문] 다수국민 탄압하는 반민주 독재법, 차별금지법 규탄한다",2020.06.30.,https://www.christiantoday.co.kr/news/332733,학부모 인권보호연대
YTN,[더뉴스-더인터뷰] '외면당한 SOS'...반복되는 스포츠계 가혹 행위,2020.07.03.,https://www.ytn.co.kr/_ln/0103_202007031532152894,학부모 인권보호연대
조선일보,"성추행 결백 밝혀진 교사, 무엇이 그를 죽음으로 몰았나",2020.07.02.,https://news.chosun.com/site/data/html_dir/2020/07/02/2020070200563.html?utm_source=naver&utm_medium=original&utm_campaign=news,학부모 인권보호연대
크리스천투데이,"예장 통합 총회, 포괄적 차별금지법 제정 반대 성명서",2020.06.25.,https://www.christiantoday.co.kr/news/332605,학부모 인권보호연대
시민일보,창녕군 아동·여성 안전망 확보 위한 ‘불법촬영카메라 점검단’ 업무협약 체...,2020.08.24.,http://www.siminilbo.co.kr/news/newsview.php?ncode=1065579110245410,학부모 인권보호연대
YTN,[더뉴스-더인터뷰] '외면당한 SOS'...반복되는 스포츠계 가혹 행위,2020.07.03.,https://www.ytn.co.kr/_ln/0103_202007031532152894,학부모 인권보호연대
조선일보,"성추행 결백 밝혀진 교사, 무엇이 그를 죽음으로 몰았나",2020.07.02.,https://news.chosun.com/site/data/html_dir/2020/07/02/2020070200563.html?utm_source=naver&utm_medium=original&utm_campaign=news,학부모 인권보호연대
크리스천투데이,"예장 통합 총회, 포괄적 차별금지법 제정 반대 성명서",2020.06.25.,https://www.christiantoday.co.kr/news/332605,학부모 인권보호연대
한국기독공보,"총회, '포괄적 차별금지법' 제정 반대 성명 발표",2020.06.22.,http://www.pckworld.com/article.php?aid=8556212615,학부모 인권보호연대
뉴스민,“성평등 교육해서 N번방 터졌다” 조례 반대 측의 이상한 주장,2020.06.15.,http://www.newsmin.co.kr/news/49987,학부모 인권보호연대
신동아,국제위러브유운동본부가 전하는 희망 메시지,2020.05.29.,https://shindonga.donga.com/3/all/13/2074525/1,학부모 인권보호연대
경남도민일보,"창녕초, 아동 학대 예방 캠페인 개최",2020.06.23.,http://www.idomin.com/news/articleView.html?idxno=732458,학부모 인권보호연대
YTN,[더뉴스-더인터뷰] 이태원 클럽 발 감염 일파만파...서울시 방역 대책은?,2020.05.14.,https://www.ytn.co.kr/_ln/0103_202005141452115125,학부모 인권보호연대
베이비뉴스,'아이 키우기 좋은 나라' 21대 국회에 바란다,2020.04.17.,https://www.ibabynews.com/news/articleView.html?idxno=84683,학부모 인권보호연대
베이비뉴스,'아이 키우기 좋은 나라' 21대 국회에 바란다,2020.04.17.,https://www.ibabynews.com/news/articleView.html?idxno=84683,학부모 인권보호연대
펜앤드마이크,"기독자유통일당 비례 명단 발표...1번 이은재, 2번 김승규, 3번 이애란, 4번 ...",2020.03.25.,http://www.pennmike.com/news/articleView.html?idxno=29879,학부모 인권보호연대
오마이뉴스,n번방 사건 피의자가 문 대통령 지지자?,2020.03.30.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002627673&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,학부모 인권보호연대
오마이뉴스,개학의 전제 조건은 확진자 숫자 아닌 용기다,2020.03.23.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002625024&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,학부모 인권보호연대
미디어워치,[포토] “정대협은 북한을 추종하는 단체” 제14차 위안부상 반대집회,2020.03.13.,http://www.mediawatch.kr/news/article.html?no=254649,학부모 인권보호연대
데일리스포츠한국,"[4·15 총선] '금메달리스트의 도전' 임오경 후보, 대한민국 스포츠산업 발전...",2020.04.03.,http://www.dailysportshankook.co.kr/news/articleView.html?idxno=221922,학부모 인권보호연대
뉴스1,"[신년 인터뷰] 박종훈 경남교육감 “교육공동체 모두 행복한 교육 구현""",2019.12.31.,http://news1.kr/articles/?3805583,학부모 인권보호연대
국민일보,[역경의 열매] 김인숙 (15) ‘가장 작은 자를 위한 더 나은 세상 만들기’ 선...,35면 TOP,http://news.kmib.co.kr/article/view.asp?arcid=0924117457&code=23111513&cp=nv,학부모 인권보호연대
더불어민주당,제178차 원내대책회의 모두발언,2020.01.14.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=123&oid=305&aid=0000025947,학부모 인권보호연대
크리스천투데이,"“인권위, 北 정권 실상 폭로하고 자유·생명에 앞장서야”",2019.12.10.,http://www.christiantoday.co.kr/news/327327,학부모 인권보호연대
더불어민주당,제178차 원내대책회의 모두발언,2020.01.14.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=123&oid=305&aid=0000025947,학부모 인권보호연대
크리스천투데이,"“인권위, 北 정권 실상 폭로하고 자유·생명에 앞장서야”",2019.12.10.,http://www.christiantoday.co.kr/news/327327,학부모 인권보호연대
중부일보,"[교육이 미래다] 화성오산교육지원청, 유·초·중·고 잇는 징검다리 교육… ...",2019.12.30.,http://www.joongboo.com/news/articleView.html?idxno=363388779,학부모 인권보호연대
오마이뉴스,"시민단체 ""대구시 개인정보 유출 단순한 실수 아냐""",2019.10.02.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002575434&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,학부모 인권보호연대
비즈니스포스트,[Who Is ?] 조국 법무부 장관,2019.09.10.,http://www.businesspost.co.kr/BP?command=article_view&num=142898,학부모 인권보호연대
장애인신문,"특수학교 장애학생 폭력 ""끝나지 않은 이야기… 보호와 지원 대책 시급""",2018.12.28.,http://www.welfarenews.net/news/articleView.html?idxno=67180,학부모 인권보호연대
충남일보,세종 초등 체육전담교사 확대... '1학생 1운동' 실현,2019.09.24.,http://www.chungnamilbo.com/news/articleView.html?idxno=513892,학부모 인권보호연대
정의당,"[보도자료] 이정미 대표·윤소하 원내대표 외, 170차 상무위원회 모두발언",2019.07.08.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=123&oid=426&aid=0000007768,학부모 인권보호연대
아시아투데이,"유은혜 부총리, 덴마크 자유학교 시설·수업 참관…교육협력 MOU 체결",2019.08.15.,http://www.asiatoday.co.kr/view.php?key=20190815010008716,학부모 인권보호연대
크리스천투데이,"“낙태죄 위헌 여부, 헌법과 생명윤리에 의거해 결정하길”",2019.04.10.,http://www.christiantoday.co.kr/news/321485,학부모 인권보호연대
