키워드,언론사,기사명,날짜,URL
팍스경제TV,"최대호 안양시장 큰절하며""어르신들 그동안 힘드셨죠!""",2021.06.03.,http://www.paxetv.com/news/articleView.html?idxno=118563,최대호 안양시장 백신
이뉴스투데이,"최대호 안양시장, 2일 경로당 2곳 방문해 어르신들 안부 살펴",2021.06.02.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1484218,최대호 안양시장 백신
이데일리,"최대호 안양시장 “文대통령, 대한민국 위상 전 세계인에 보여줘”",2021.06.16.,http://www.edaily.co.kr/news/newspath.asp?newsid=04067206629082376,최대호 안양시장 백신
경기일보,"안양 동아오츠카, 코로나19 백신 접종자를 위한 이온음료 지원",2021.07.21.,http://www.kyeonggi.com/news/articleView.html?idxno=2373085,최대호 안양시장 백신
파이낸셜뉴스,최대호 안양시장 ‘모범 리더십’ 대상 수상,2021.05.25.,http://www.fnnews.com/news/202105250402030184,최대호 안양시장 백신
열린뉴스통신,안양형 K방역·백신접종 '빛을 발했다',2021.07.03.,http://www.onews.tv/news/articleView.html?idxno=79648,최대호 안양시장 백신
전국매일신문,"최대호 안양시장, 모범 자치단체장 대상 수상…혁신적 리더십 인정",2021.05.24.,http://www.jeonmae.co.kr/news/articleView.html?idxno=841055,최대호 안양시장 백신
Queen,"최대호 안양시장, 2021. 모범 자치단체장 리더십 분야 수상",2021.05.27.,http://www.queen.co.kr/news/articleView.html?idxno=360426,최대호 안양시장 백신
헤럴드경제,한국의 아이언 맨…최대호 안양시장의 신박한 행정,2021.05.10.,http://news.heraldcorp.com/view.php?ud=20210504001152,최대호 안양시장 백신
스포츠서울,"최대호 ""20∼30대 예방적 선제검사 강력히 권고""",2021.07.08.,http://www.sportsseoul.com/news/read/1051564?ref=naver,최대호 안양시장 백신
국제뉴스,"꾹꾹 담은 최대호 안양시장의 손편지..""공직자 노고 감사""",2021.04.30.,http://www.gukjenews.com/news/articleView.html?idxno=2214549,최대호 안양시장 백신
헤럴드경제,"최대호 안양시장, 혁신실행계획 3대 전략 발표",2021.05.11.,http://news.heraldcorp.com/view.php?ud=20210511000067,최대호 안양시장 백신
아주경제,"최대호 시장, 도시재생사업 성공적 추진···종교계 인사 초청 간담회도 열어",2021.06.23.,http://www.ajunews.com/view/20210623135659058,최대호 안양시장 백신
파이낸셜뉴스,[포커스] 최대호 시장 ‘혁신 안양’ 선포…공공성 회복,2021.05.16.,http://www.fnnews.com/news/202105162258194040,최대호 안양시장 백신
뉴스핌,"""꿈이 훌륭한 인물로 인도할 것""...최대호 안양시장 어린이날 기념",2021.05.05.,http://www.newspim.com/news/view/20210505000128,최대호 안양시장 백신
브레이크뉴스,"안양시, 특정 직업군 집중 우선접종 및 감염대응팀 신설",2021.07.19.,http://www.breaknews.com/821532,최대호 안양시장 백신
SK브로드밴드,"[B tv abc뉴스]최대호 안양시장, ""개인방역 지켜 달라""",2021.04.15.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=60&p_no=120710,최대호 안양시장 백신
브레이크뉴스,"안양시, 백신주사 맞으면 축구경기 무료",2021.06.07.,http://www.breaknews.com/811886,최대호 안양시장 백신
아주경제,"최대호 안양시장, ""무책임한 방역 태도 4차 대유행 촉발 우려""",2021.04.15.,http://www.ajunews.com/view/20210415172208483,최대호 안양시장 백신
Queen,"안양시, 위기를 기회로! 민선7기 3주년 성과 밝혀",2021.07.01.,http://www.queen.co.kr/news/articleView.html?idxno=363218,최대호 안양시장 백신
e대한경제,"안양시 백신 접종률, 전국 최고 수준",2021.05.27.,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202105262251567900212,최대호 안양시장 백신
Queen,"최대호 안양시장 ""무책임한 방역 태도가 4차 대유행 촉발한다""",2021.04.16.,http://www.queen.co.kr/news/articleView.html?idxno=357416,최대호 안양시장 백신
NSP통신,"안양시, 코로나 위기관리 역량강화 대상 ‘대응 빛났다’",2021.07.02.,http://www.nspna.com/news/?mode=view&newsid=512146,최대호 안양시장 백신
국제뉴스,최대호 안양시장의 코로나 극복 '고군분투기',2021.03.31.,http://www.gukjenews.com/news/articleView.html?idxno=2192280,최대호 안양시장 백신
이데일리,"최대호 안양시장의 코로나 극복기... ""코로나 확진자 인식전환 필요""",A24면 2단,http://www.edaily.co.kr/news/newspath.asp?newsid=01308726628987912,최대호 안양시장 백신
기호일보,"최대호 안양시장, 코로나 방역 비지땀 공직자에 위로 메시지",2021.04.04.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=919660,최대호 안양시장 백신
브릿지경제,안양시 코로나19 백신접종 통합자원봉사지원단 출범,2021.05.26.,http://www.viva100.com/main/view.php?key=20210526010005432,최대호 안양시장 백신
헤럴드경제,최대호 안양시장의 ‘지역활력 플러스 일자리사업’..330명 선발,2021.04.12.,http://news.heraldcorp.com/view.php?ud=20210412000964,최대호 안양시장 백신
일요신문,"안양시, 코로나19로 '몸도 마음도' 힘든 공직사회 피로 누적 우려",2021.06.24.,https://ilyo.co.kr/?ac=article_view&entry_id=405123,최대호 안양시장 백신
머니S,최대호 안양시장·구본상 의사회장·김애란 간호사회장 19일 MOU,2021.03.22.,http://moneys.mt.co.kr/news/mwView.php?no=2021031922108064271,최대호 안양시장 백신
뉴시스,"안양시, 20~30대 선제검사 권고…긴급 브리핑",2021.07.07.,http://www.newsis.com/view/?id=NISX20210707_0001504612&cID=10803&pID=14000,최대호 안양시장 백신
파이낸셜뉴스,최대호 안양시장 평촌로데오거리 물청소 동참,2021.03.30.,http://www.fnnews.com/news/202103300501067599,최대호 안양시장 백신
NSP통신,"최대호 안양시장, 업무 복귀 “심기일전 마음으로 더 열심히 달리겠다”",2021.03.19.,http://www.nspna.com/news/?mode=view&newsid=490177,최대호 안양시장 백신
브릿지경제,"안양시 최대호 시장 18일 업무복귀, 17일 음성판정",2021.03.18.,http://www.viva100.com/main/view.php?key=20210318010005237,최대호 안양시장 백신
SK브로드밴드,[B tv abc뉴스]안양지역 임시선별검사소 '설 연휴에도 운영',2021.02.15.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=60&p_no=116897,최대호 안양시장 백신
팍스경제TV,"최대호 안양시장, ""접종자들이 홍보대사 되어 백신 불신 소멸에 힘 모아달라""",2021.07.15.,http://www.paxetv.com/news/articleView.html?idxno=122036,최대호 안양시장 백신
중부일보,"[민선7기 3년] 최대호 안양시장 ""GTX-C노선 인덕원 정차 실현… 2040년 인구 ...",2021.08.02.,http://www.joongboo.com/news/articleView.html?idxno=363496932,최대호 안양시장 백신
브릿지경제,"최대호 안양시장 ""추경 신속집행으로 자영업자에 힘 실어주길 기대""",2021.07.26.,http://www.viva100.com/main/view.php?key=20210726010006235,최대호 안양시장 백신
Queen,"최대호 안양시장, 25일 문재인 대통령 주재 중대본 화상회의 참여",2021.07.28.,http://www.queen.co.kr/news/articleView.html?idxno=364751,최대호 안양시장 백신
파이낸셜뉴스,최대호 안양시장 “공직자 힘은 위기에서 더 빛난다”,2021.07.18.,http://www.fnnews.com/news/202107181106313167,최대호 안양시장 백신
